Id,Inode,Jnode,LatitudIn,LongitudIn,LatitudJn,LongitudJn
4483-4806,4483,4806,6.18298667306911,-75.6516010016477,6.18355942113496,-75.6555279941288
4483-5701,4483,5701,6.18298667306911,-75.6516010016477,6.18279253385097,-75.6483093161249
4484-4660,4484,4660,6.17998713939277,-75.6091495308735,6.17962642789423,-75.6051506155823
4484-651,4484,651,6.17998713939277,-75.6091495308735,6.1805651454492,-75.6070257851428
4484-4652,4484,4652,6.17998713939277,-75.6091495308735,6.1794408772149,-75.6097050249087
4484-4654,4484,4654,6.17998713939277,-75.6091495308735,6.18137492118657,-75.6090163823757
4485-624,4485,624,6.17477532726875,-75.6132799495545,6.17788714774935,-75.6152928569163
4485-5696,4485,5696,6.17477532726875,-75.6132799495545,6.17858668349773,-75.6165966051953
4485-3052,4485,3052,6.17477532726875,-75.6132799495545,6.17385913432167,-75.613454888895
4485-5677,4485,5677,6.17477532726875,-75.6132799495545,6.17467523742028,-75.6120524183006
4485-5686,4485,5686,6.17477532726875,-75.6132799495545,6.17235360515819,-75.6175529632187
4486-4488,4486,4488,6.02989437715272,-75.4310964919308,6.00896217223182,-75.4007876003231
4486-3218,4486,3218,6.02989437715272,-75.4310964919308,6.03227394989303,-75.4303750888506
4486-2051,4486,2051,6.02989437715272,-75.4310964919308,6.05727827883391,-75.4566171486882
4487-641,4487,641,6.25269911285631,-75.4294763860928,6.23202656970469,-75.4098255895453
4487-4396,4487,4396,6.25269911285631,-75.4294763860928,6.27709214977512,-75.4450728152008
4487-4110,4487,4110,6.25269911285631,-75.4294763860928,6.17597469227268,-75.4359942864175
4487-2054,4487,2054,6.25269911285631,-75.4294763860928,6.22241619359531,-75.3905731850747
4488-501,4488,501,6.00896217223182,-75.4007876003231,5.93094577362641,-75.3442414595724
4488-4486,4488,4486,6.00896217223182,-75.4007876003231,6.02989437715272,-75.4310964919308
4488-805,4488,805,6.00896217223182,-75.4007876003231,5.80382999447081,-75.1771285765
4489-4349,4489,4349,6.09465876919622,-75.4897322714419,6.14337534234273,-75.5239706520506
4489-4398,4489,4398,6.09465876919622,-75.4897322714419,6.05774769421876,-75.5038354871719
4489-5791,4489,5791,6.09465876919622,-75.4897322714419,6.09077483088145,-75.4803310487339
4490-3000,4490,3000,6.30057138000518,-75.4995358298106,6.31696559951687,-75.5145648844456
4490-5794,4490,5794,6.30057138000518,-75.4995358298106,6.27795071949586,-75.4977099692548
4491-2080,4491,2080,6.29213582183909,-75.5682061354086,6.29420591556442,-75.5675956575278
4491-5213,4491,5213,6.29213582183909,-75.5682061354086,6.2887674969708,-75.5693435853143
4491-2078,4491,2078,6.29213582183909,-75.5682061354086,6.29161679742643,-75.5694852859505
4491-2079,4491,2079,6.29213582183909,-75.5682061354086,6.29174868177607,-75.5671001025734
4492-5457,4492,5457,6.08818240732633,-75.6343143236661,6.0915448414922,-75.6344467583098
4492-5447,4492,5447,6.08818240732633,-75.6343143236661,6.08814820389861,-75.6351261944496
4492-7055,4492,7055,6.08818240732633,-75.6343143236661,6.08835405326784,-75.6326678359095
4492-4503,4492,4503,6.08818240732633,-75.6343143236661,6.08417291111952,-75.6339572936116
4493-3188,4493,3188,6.08154303205533,-75.6405164097819,6.08198542834377,-75.6385046283714
4494-4501,4494,4501,6.0877255830784,-75.6414296266861,6.09102897419726,-75.6386278639254
4495-4500,4495,4500,6.09016604658107,-75.6423037152122,6.09176913671714,-75.6390634419518
4496-3189,4496,3189,6.08706093047871,-75.6258999536032,6.08739707221917,-75.6278045171311
4497-3190,4497,3190,6.09249998084321,-75.6258344365356,6.09374996379809,-75.6289626984423
4498-3856,4498,3856,6.09301789260732,-75.6315882766355,6.09304820638662,-75.6344226154275
4498-4499,4498,4499,6.09301789260732,-75.6315882766355,6.08809266859919,-75.6318490476245
4498-3156,4498,3156,6.09301789260732,-75.6315882766355,6.10725004452859,-75.6332800824223
4498-3190,4498,3190,6.09301789260732,-75.6315882766355,6.09374996379809,-75.6289626984423
4499-4498,4499,4498,6.08809266859919,-75.6318490476245,6.09301789260732,-75.6315882766355
4499-3588,4499,3588,6.08809266859919,-75.6318490476245,6.07025796311614,-75.6332789278207
4499-3189,4499,3189,6.08809266859919,-75.6318490476245,6.08739707221917,-75.6278045171311
4499-7055,4499,7055,6.08809266859919,-75.6318490476245,6.08835405326784,-75.6326678359095
4500-5459,4500,5459,6.09176913671714,-75.6390634419518,6.09201083139206,-75.6383831748455
4500-4495,4500,4495,6.09176913671714,-75.6390634419518,6.09016604658107,-75.6423037152122
4500-4501,4500,4501,6.09176913671714,-75.6390634419518,6.09102897419726,-75.6386278639254
4500-3191,4500,3191,6.09176913671714,-75.6390634419518,6.09383315070125,-75.6391414248323
4501-5452,4501,5452,6.09102897419726,-75.6386278639254,6.09128475618389,-75.638275464429
4501-3594,4501,3594,6.09102897419726,-75.6386278639254,6.0880783286611,-75.6358677747466
4501-4500,4501,4500,6.09102897419726,-75.6386278639254,6.09176913671714,-75.6390634419518
4501-4494,4501,4494,6.09102897419726,-75.6386278639254,6.0877255830784,-75.6414296266861
4502-5448,4502,5448,6.08353902496129,-75.634985309593,6.08370273149766,-75.6343894627951
4502-3187,4502,3187,6.08353902496129,-75.634985309593,6.08541823248347,-75.6357218882179
4502-7054,4502,7054,6.08353902496129,-75.634985309593,6.08285182728375,-75.6347695427619
4503-4504,4503,4504,6.08417291111952,-75.6339572936116,6.08484169506468,-75.6315880254854
4503-5448,4503,5448,6.08417291111952,-75.6339572936116,6.08370273149766,-75.6343894627951
4503-4492,4503,4492,6.08417291111952,-75.6339572936116,6.08818240732633,-75.6343143236661
4504-4503,4504,4503,6.08484169506468,-75.6315880254854,6.08417291111952,-75.6339572936116
4505-3200,4505,3200,6.09628696266457,-75.6364794477217,6.097754892722,-75.6371387621122
4505-5458,4505,5458,6.09628696266457,-75.6364794477217,6.09526925865183,-75.6363326103764
4505-3191,4505,3191,6.09628696266457,-75.6364794477217,6.09383315070125,-75.6391414248323
4506-3224,4506,3224,6.11940473234016,-75.6345223384166,6.1270105763018,-75.6336075989187
4506-5712,4506,5712,6.11940473234016,-75.6345223384166,6.11934590199319,-75.6320866803533
4506-5708,4506,5708,6.11940473234016,-75.6345223384166,6.11839225638686,-75.6343846998002
4506-615,4506,615,6.11940473234016,-75.6345223384166,6.11659620390012,-75.6359179171948
4507-2965,4507,2965,6.48163130759946,-75.2053469554928,6.49133523484988,-75.2472445532294
4508-800,4508,800,6.47889709288996,-75.3785621032743,7.67979901669667,-75.0610704780542
4508-803,4508,803,6.47889709288996,-75.3785621032743,6.72552024636695,-75.614933599582
4508-5508,4508,5508,6.47889709288996,-75.3785621032743,6.43068787469813,-75.592126031143
4508-812,4508,812,6.47889709288996,-75.3785621032743,10.0091620997504,-75.0386262945278
4508-3219,4508,3219,6.47889709288996,-75.3785621032743,6.44553970700015,-75.3607170446211
4508-479,4508,479,6.47889709288996,-75.3785621032743,6.48494435049455,-75.3848835286154
4509-801,4509,801,6.51578878832749,-75.256363707906,6.48479942862665,-74.6009783281867
4509-802,4509,802,6.51578878832749,-75.256363707906,6.94481406140697,-74.8348952502025
4509-4511,4509,4511,6.51578878832749,-75.256363707906,6.48364992446918,-75.2724260042743
4510-481,4510,481,6.04138394353508,-75.6854644135699,5.97577043337956,-75.6967843484434
4510-7053,4510,7053,6.04138394353508,-75.6854644135699,6.05515065834109,-75.6433330920735
4510-806,4510,806,6.04138394353508,-75.6854644135699,6.29638055181179,-76.0220768498841
4511-2971,4511,2971,6.48364992446918,-75.2724260042743,6.45676751001103,-75.2993131843802
4511-2965,4511,2965,6.48364992446918,-75.2724260042743,6.49133523484988,-75.2472445532294
4511-4509,4511,4509,6.48364992446918,-75.2724260042743,6.51578878832749,-75.256363707906
4512-3201,4512,3201,6.05868185223023,-75.6401104359223,6.06247348511356,-75.6382368625535
4512-7053,4512,7053,6.05868185223023,-75.6401104359223,6.05515065834109,-75.6433330920735
4512-3239,4512,3239,6.05868185223023,-75.6401104359223,6.04329231317078,-75.6368919567545
4513-808,4513,808,5.9773047356059,-75.6000578502881,-0.101594794173451,-72.5187819589904
4513-481,4513,481,5.9773047356059,-75.6000578502881,5.97577043337956,-75.6967843484434
4513-810,4513,810,5.9773047356059,-75.6000578502881,2.59676144164836,-76.8277292387777
4513-3202,4513,3202,5.9773047356059,-75.6000578502881,6.02138095079875,-75.6199305173004
4514-3239,4514,3239,6.022871086476,-75.6530120762068,6.04329231317078,-75.6368919567545
4515-480,4515,480,6.38166826355247,-75.720525544948,6.3349115703874,-75.7527543951591
4515-5879,4515,5879,6.38166826355247,-75.720525544948,6.36267214188219,-75.7083321919141
4515-804,4515,804,6.38166826355247,-75.720525544948,6.85244304798328,-75.9383952262071
4515-807,4515,807,6.38166826355247,-75.720525544948,7.58355506485798,-76.6686350754214
4516-328,4516,328,6.43488112977179,-75.3296335378507,6.45380706510275,-75.2747549813646
4516-2969,4516,2969,6.43488112977179,-75.3296335378507,6.4357359122363,-75.3287630960235
4516-5346,4516,5346,6.43488112977179,-75.3296335378507,6.43293332190794,-75.3283336733975
4516-331,4516,331,6.43488112977179,-75.3296335378507,6.43460582880566,-75.329899219362
4516-5343,4516,5343,6.43488112977179,-75.3296335378507,6.43656506408579,-75.3313943341075
4517-2969,4517,2969,6.43608719637542,-75.3284108664868,6.4357359122363,-75.3287630960235
4517-332,4517,332,6.43608719637542,-75.3284108664868,6.43719475295031,-75.327160788372
4517-2974,4517,2974,6.43608719637542,-75.3284108664868,6.43774476121711,-75.3299988578061
4518-2970,4518,2970,6.44277869034712,-75.3289089695318,6.44164899511153,-75.3313012810724
4518-2973,4518,2973,6.44277869034712,-75.3289089695318,6.44299536952503,-75.3273597179726
4518-2967,4518,2967,6.44277869034712,-75.3289089695318,6.43926724860261,-75.3305079313828
4519-4520,4519,4520,6.33857251063912,-75.5414697562721,6.33889384398054,-75.5405206085414
4519-5176,4519,5176,6.33857251063912,-75.5414697562721,6.33753746981435,-75.5435623720915
4519-5177,4519,5177,6.33857251063912,-75.5414697562721,6.33825804403943,-75.5436696810741
4519-3007,4519,3007,6.33857251063912,-75.5414697562721,6.33966143513014,-75.541769103908
4520-2146,4520,2146,6.33889384398054,-75.5405206085414,6.3392564889967,-75.5391257506957
4520-3419,4520,3419,6.33889384398054,-75.5405206085414,6.33988861815193,-75.5407748001541
4520-4519,4520,4519,6.33889384398054,-75.5405206085414,6.33857251063912,-75.5414697562721
4521-3323,4521,3323,6.34063811682827,-75.5420232794696,6.3420126620294,-75.5424225329403
4521-3853,4521,3853,6.34063811682827,-75.5420232794696,6.34089243787758,-75.5410290023219
4521-3854,4521,3854,6.34063811682827,-75.5420232794696,6.33972098403417,-75.5453675931786
4521-3007,4521,3007,6.34063811682827,-75.5420232794696,6.33966143513014,-75.541769103908
4522-6472,4522,6472,6.21778216894734,-75.6354419065661,6.22019745871504,-75.6354719239756
4523-3294,4523,3294,6.27477887322634,-75.5728630667801,6.27523128051105,-75.5727550795396
4523-2318,4523,2318,6.27477887322634,-75.5728630667801,6.27257115081037,-75.5733668997804
4523-2319,4523,2319,6.27477887322634,-75.5728630667801,6.2746890577077,-75.5722753619619
4524-2320,4524,2320,6.2743562078852,-75.5705845002194,6.26751587607066,-75.5721590608061
4524-3281,4524,3281,6.2743562078852,-75.5705845002194,6.28363897530802,-75.5689402369031
4524-2077,4524,2077,6.2743562078852,-75.5705845002194,6.27568563173245,-75.570866190246
4525-7049,4525,7049,6.34295802354524,-75.5331649500682,6.34446896535767,-75.5306246295507
4525-4526,4525,4526,6.34295802354524,-75.5331649500682,6.35245759056654,-75.5359147880977
4525-3231,4525,3231,6.34295802354524,-75.5331649500682,6.34180320153131,-75.5350717228648
4526-354,4526,354,6.35245759056654,-75.5359147880977,6.34689572947805,-75.5353301353043
4526-3226,4526,3226,6.35245759056654,-75.5359147880977,6.35986803041685,-75.5375725425305
4526-4525,4526,4525,6.35245759056654,-75.5359147880977,6.34295802354524,-75.5331649500682
4527-3025,4527,3025,6.30814107564372,-75.5523306272764,6.30844481655341,-75.5532467579585
4527-6058,4527,6058,6.30814107564372,-75.5523306272764,6.30766634134752,-75.5525323825051
4527-6054,4527,6054,6.30814107564372,-75.5523306272764,6.30825893301885,-75.5503388816087
4528-3887,4528,3887,6.30667825671045,-75.5438231752507,6.3083188521796,-75.5479340600376
4528-367,4528,367,6.30667825671045,-75.5438231752507,6.3089619373295,-75.5485086566644
4529-2161,4529,2161,6.30135123859792,-75.5452312942225,6.30204308238875,-75.5438911003218
4529-2162,4529,2162,6.30135123859792,-75.5452312942225,6.299200216205,-75.5454265956211
4529-2187,4529,2187,6.30135123859792,-75.5452312942225,6.29902283987634,-75.5463646420162
4529-5114,4529,5114,6.30135123859792,-75.5452312942225,6.3013985767884,-75.5460983360986
4530-5514,4530,5514,6.32687001059346,-75.5677939456555,6.32902054758235,-75.5656295348551
4530-5563,4530,5563,6.32687001059346,-75.5677939456555,6.32748301609531,-75.5682316320701
4531-2688,4531,2688,6.25472390217937,-75.5975645347337,6.25281384937326,-75.5988734746427
4531-2772,4531,2772,6.25472390217937,-75.5975645347337,6.25441359264916,-75.5987583852382
4531-6223,4531,6223,6.25472390217937,-75.5975645347337,6.25485519679652,-75.5971021285521
4532-4632,4532,4632,6.25079153236363,-75.6283061114296,6.24822776052661,-75.6298870125302
4532-4250,4532,4250,6.25079153236363,-75.6283061114296,6.2545302021635,-75.6213235323501
4532-227,4532,227,6.25079153236363,-75.6283061114296,6.25043676900197,-75.6282133786637
4533-2763,4533,2763,6.25415958129788,-75.6299455356473,6.25554584628009,-75.6280380675049
4534-6618,4534,6618,6.25107623263139,-75.6216577927068,6.25156713653793,-75.6218566757711
4534-4535,4534,4535,6.25107623263139,-75.6216577927068,6.24902138463887,-75.6241890794581
4534-2759,4534,2759,6.25107623263139,-75.6216577927068,6.2516403191161,-75.6201966687371
4535-224,4535,224,6.24902138463887,-75.6241890794581,6.24929324884889,-75.6237735808071
4535-4534,4535,4534,6.24902138463887,-75.6241890794581,6.25107623263139,-75.6216577927068
4535-4631,4535,4631,6.24902138463887,-75.6241890794581,6.24660820175903,-75.6239237254905
4536-5866,4536,5866,6.29242013950197,-75.5842421396466,6.29206408207998,-75.5832100050774
4536-2459,4536,2459,6.29242013950197,-75.5842421396466,6.29505678373208,-75.5834987336415
4536-2437,4536,2437,6.29242013950197,-75.5842421396466,6.29138552062996,-75.5843172764113
4536-2461,4536,2461,6.29242013950197,-75.5842421396466,6.29015959210814,-75.5865669896845
4537-416,4537,416,6.29097246207112,-75.6054236850301,6.28856981891703,-75.6083161782335
4537-4538,4537,4538,6.29097246207112,-75.6054236850301,6.28310878807678,-75.601532645188
4538-4537,4538,4537,6.28310878807678,-75.601532645188,6.29097246207112,-75.6054236850301
4538-115,4538,115,6.28310878807678,-75.601532645188,6.28189974619832,-75.6034176952274
4538-3622,4538,3622,6.28310878807678,-75.601532645188,6.28076733009615,-75.6048899368941
4539-2593,4539,2593,6.18243844039631,-75.5822640926197,6.18531368246921,-75.5832327278704
4539-2460,4539,2460,6.18243844039631,-75.5822640926197,6.18147128164034,-75.5813485115257
4539-390,4539,390,6.18243844039631,-75.5822640926197,6.18271119728632,-75.5807623617007
4540-4268,4540,4268,6.22063004849117,-75.6039315366756,6.22134540130186,-75.6057292936196
4540-2932,4540,2932,6.22063004849117,-75.6039315366756,6.22047625169825,-75.6011196486051
4540-4541,4540,4541,6.22063004849117,-75.6039315366756,6.21925448879912,-75.6043251647588
4540-4542,4540,4542,6.22063004849117,-75.6039315366756,6.22224400448179,-75.6025990720404
4541-304,4541,304,6.21925448879912,-75.6043251647588,6.21902454384828,-75.6018722775098
4541-5952,4541,5952,6.21925448879912,-75.6043251647588,6.2192784141107,-75.604879930699
4541-6475,4541,6475,6.21925448879912,-75.6043251647588,6.21898196503965,-75.6025155986134
4541-4540,4541,4540,6.21925448879912,-75.6043251647588,6.22063004849117,-75.6039315366756
4542-2841,4542,2841,6.22224400448179,-75.6025990720404,6.22181339798703,-75.5994439179089
4542-4540,4542,4540,6.22224400448179,-75.6025990720404,6.22063004849117,-75.6039315366756
4542-303,4542,303,6.22224400448179,-75.6025990720404,6.2233392918325,-75.60194046007
4543-2600,4543,2600,6.16832805573814,-75.5972857855164,6.16634489264773,-75.599309046964
4543-3131,4543,3131,6.16832805573814,-75.5972857855164,6.16714783822466,-75.5950367442798
4543-3500,4543,3500,6.16832805573814,-75.5972857855164,6.169224662249,-75.5964471519698
4543-3127,4543,3127,6.16832805573814,-75.5972857855164,6.1698097466689,-75.599023713318
4544-2059,4544,2059,6.17122791592322,-75.6008148875238,6.17401815035337,-75.5971394265075
4544-2053,4544,2053,6.17122791592322,-75.6008148875238,6.16797863947749,-75.6024471489272
4544-3127,4544,3127,6.17122791592322,-75.6008148875238,6.1698097466689,-75.599023713318
4545-4226,4545,4226,6.25913606694271,-75.5995405760652,6.25939722605272,-75.6005623708464
4545-2707,4545,2707,6.25913606694271,-75.5995405760652,6.26151581752684,-75.5989105014038
4545-4765,4545,4765,6.25913606694271,-75.5995405760652,6.2588757397028,-75.59778656002
4546-3193,4546,3193,6.26388652194906,-75.5982804116919,6.26349034148849,-75.5966708635383
4546-2706,4546,2706,6.26388652194906,-75.5982804116919,6.26413869885174,-75.5992479660175
4546-2707,4546,2707,6.26388652194906,-75.5982804116919,6.26151581752684,-75.5989105014038
4546-5873,4546,5873,6.26388652194906,-75.5982804116919,6.26517518291529,-75.5970703251063
4547-3193,4547,3193,6.26517333182779,-75.5962478993941,6.26349034148849,-75.5966708635383
4547-4548,4547,4548,6.26517333182779,-75.5962478993941,6.26620110397325,-75.5960409466993
4547-5873,4547,5873,6.26517333182779,-75.5962478993941,6.26517518291529,-75.5970703251063
4548-5872,4548,5872,6.26620110397325,-75.5960409466993,6.26616499930931,-75.5973041017704
4548-4547,4548,4547,6.26620110397325,-75.5960409466993,6.26517333182779,-75.5962478993941
4548-2749,4548,2749,6.26620110397325,-75.5960409466993,6.26686535744618,-75.5958339832009
4549-4557,4549,4557,6.2626135724653,-75.5960822773036,6.26309326356397,-75.5958477848466
4549-4550,4549,4550,6.2626135724653,-75.5960822773036,6.26139523477459,-75.5935768600935
4550-4551,4550,4551,6.26139523477459,-75.5935768600935,6.26187493515888,-75.5933333258436
4550-4556,4550,4556,6.26139523477459,-75.5935768600935,6.25989729962425,-75.5903298740662
4550-4549,4550,4549,6.26139523477459,-75.5935768600935,6.2626135724653,-75.5960822773036
4550-2687,4550,2687,6.26139523477459,-75.5935768600935,6.25982041629386,-75.594334426397
4551-4552,4551,4552,6.26187493515888,-75.5933333258436,6.26528627367285,-75.5923699073814
4551-4557,4551,4557,6.26187493515888,-75.5933333258436,6.26309326356397,-75.5958477848466
4551-4550,4551,4550,6.26187493515888,-75.5933333258436,6.26139523477459,-75.5935768600935
4551-2663,4551,2663,6.26187493515888,-75.5933333258436,6.26111691884828,-75.5917143391653
4552-2681,4552,2681,6.26528627367285,-75.5923699073814,6.26634280626457,-75.5939802058849
4552-4553,4552,4553,6.26528627367285,-75.5923699073814,6.26478967558329,-75.5915557562163
4552-4551,4552,4551,6.26528627367285,-75.5923699073814,6.26187493515888,-75.5933333258436
4553-4552,4553,4552,6.26478967558329,-75.5915557562163,6.26528627367285,-75.5923699073814
4553-4209,4553,4209,6.26478967558329,-75.5915557562163,6.26295906799635,-75.5886527483878
4553-2685,4553,2685,6.26478967558329,-75.5915557562163,6.2659028322463,-75.591086933731
4554-2744,4554,2744,6.26701597845104,-75.5906271493723,6.2694632866303,-75.595339081197
4554-4212,4554,4212,6.26701597845104,-75.5906271493723,6.26466755497604,-75.5875328613407
4554-2685,4554,2685,6.26701597845104,-75.5906271493723,6.2659028322463,-75.591086933731
4555-4204,4555,4204,6.25824560729809,-75.5950829487317,6.25840768257807,-75.5957430365808
4555-4205,4555,4205,6.25824560729809,-75.5950829487317,6.25633101510295,-75.5923326974608
4555-2687,4555,2687,6.25824560729809,-75.5950829487317,6.25982041629386,-75.594334426397
4556-3235,4556,3235,6.25989729962425,-75.5903298740662,6.25900121122521,-75.5908260573373
4556-3196,4556,3196,6.25989729962425,-75.5903298740662,6.26034986149184,-75.5900863068188
4556-4550,4556,4550,6.25989729962425,-75.5903298740662,6.26139523477459,-75.5935768600935
4557-3193,4557,3193,6.26309326356397,-75.5958477848466,6.26349034148849,-75.5966708635383
4557-4549,4557,4549,6.26309326356397,-75.5958477848466,6.2626135724653,-75.5960822773036
4557-4551,4557,4551,6.26309326356397,-75.5958477848466,6.26187493515888,-75.5933333258436
4558-4616,4558,4616,6.22169420228902,-75.6087541008975,6.22239444323435,-75.6077769048679
4558-313,4558,313,6.22169420228902,-75.6087541008975,6.22164669922243,-75.6107245773765
4558-4619,4558,4619,6.22169420228902,-75.6087541008975,6.22127636674955,-75.6086660367634
4558-2948,4558,2948,6.22169420228902,-75.6087541008975,6.22406414247095,-75.6087929851521
4559-4617,4559,4617,6.22036092244586,-75.6085992733572,6.22008665123934,-75.6073541062055
4559-4619,4559,4619,6.22036092244586,-75.6085992733572,6.22127636674955,-75.6086660367634
4560-313,4560,313,6.21973116702411,-75.6151770298021,6.22164669922243,-75.6107245773765
4560-5947,4560,5947,6.21973116702411,-75.6151770298021,6.2206534948986,-75.6150482846177
4561-296,4561,296,6.20377893790506,-75.6049462453538,6.2034101851621,-75.6030838255618
4561-3703,4561,3703,6.20377893790506,-75.6049462453538,6.20270204542598,-75.6006906044736
4562-2804,4562,2804,6.21232706736734,-75.564360559467,6.21193393060357,-75.5675514008998
4562-2787,4562,2787,6.21232706736734,-75.564360559467,6.21226636247107,-75.5616500035521
4562-2788,4562,2788,6.21232706736734,-75.564360559467,6.21062651311188,-75.5640526448391
4562-3278,4562,3278,6.21232706736734,-75.564360559467,6.21355738404559,-75.5640286475861
4563-2776,4563,2776,6.21221469191868,-75.5591913269843,6.21190941297879,-75.5570306721004
4563-2992,4563,2992,6.21221469191868,-75.5591913269843,6.21510758204322,-75.560866614366
4563-3170,4563,3170,6.21221469191868,-75.5591913269843,6.20893117499528,-75.5590793946779
4563-2787,4563,2787,6.21221469191868,-75.5591913269843,6.21226636247107,-75.5616500035521
4564-2764,4564,2764,6.21161317081179,-75.5548700284056,6.21001241059765,-75.5545339086668
4564-2774,4564,2774,6.21161317081179,-75.5548700284056,6.21192177472797,-75.5553977306915
4565-232,4565,232,6.18014503589666,-75.5611870750561,6.17965397010592,-75.5637124571846
4565-5816,4565,5816,6.18014503589666,-75.5611870750561,6.17926894265731,-75.5620713960251
4565-3140,4565,3140,6.18014503589666,-75.5611870750561,6.18214162379209,-75.564452025842
4566-5816,4566,5816,6.17594422987039,-75.5611298480033,6.17926894265731,-75.5620713960251
4566-3147,4566,3147,6.17594422987039,-75.5611298480033,6.17425606032364,-75.5613929164143
4566-4572,4566,4572,6.17594422987039,-75.5611298480033,6.1762010257731,-75.5677785295829
4567-4356,4567,4356,6.17130512727385,-75.5659872144705,6.17260109307188,-75.5678852854741
4567-3141,4567,3141,6.17130512727385,-75.5659872144705,6.17317952818667,-75.5621078973136
4567-3142,4567,3142,6.17130512727385,-75.5659872144705,6.16992914904276,-75.5654393001505
4568-3139,4568,3139,6.16698389045923,-75.5692756770423,6.16744135392704,-75.5724322725961
4568-4356,4568,4356,6.16698389045923,-75.5692756770423,6.17260109307188,-75.5678852854741
4568-4574,4568,4574,6.16698389045923,-75.5692756770423,6.16710622767752,-75.5648199385271
4568-3143,4568,3143,6.16698389045923,-75.5692756770423,6.16650932000935,-75.5697969288135
4569-3136,4569,3136,6.17973707937682,-75.5771505155578,6.18107244316874,-75.5768062519508
4569-4571,4569,4571,6.17973707937682,-75.5771505155578,6.17918771623756,-75.5773615726256
4569-4572,4569,4572,6.17973707937682,-75.5771505155578,6.1762010257731,-75.5677785295829
4570-2800,4570,2800,6.18197655191145,-75.5766718799052,6.18199861799819,-75.5729924528084
4570-2457,4570,2457,6.18197655191145,-75.5766718799052,6.18373478261466,-75.5794709677655
4570-3136,4570,3136,6.18197655191145,-75.5766718799052,6.18107244316874,-75.5768062519508
4571-4569,4571,4569,6.17918771623756,-75.5773615726256,6.17973707937682,-75.5771505155578
4571-3138,4571,3138,6.17918771623756,-75.5773615726256,6.17939873273728,-75.5789894860483
4571-4364,4571,4364,6.17918771623756,-75.5773615726256,6.17521761927881,-75.5746742190163
4572-3144,4572,3144,6.1762010257731,-75.5677785295829,6.17515476947508,-75.5669344109791
4572-4569,4572,4569,6.1762010257731,-75.5677785295829,6.17973707937682,-75.5771505155578
4572-2773,4572,2773,6.1762010257731,-75.5677785295829,6.17941224504648,-75.5677895576231
4572-4566,4572,4566,6.1762010257731,-75.5677785295829,6.17594422987039,-75.5611298480033
4573-4696,4573,4696,6.23439853084679,-75.6130172290599,6.23381056947522,-75.6130075070663
4573-2957,4573,2957,6.23439853084679,-75.6130172290599,6.23452355044974,-75.6144094337182
4573-4263,4573,4263,6.23439853084679,-75.6130172290599,6.23436282077651,-75.6126104170216
4574-4568,4574,4568,6.16710622767752,-75.5648199385271,6.16698389045923,-75.5692756770423
4574-2019,4574,2019,6.16710622767752,-75.5648199385271,6.16667243798797,-75.5558263941759
4574-3142,4574,3142,6.16710622767752,-75.5648199385271,6.16992914904276,-75.5654393001505
4575-3137,4575,3137,6.16734980491133,-75.5739036620227,6.17041486888031,-75.5756215298245
4575-4578,4575,4578,6.16734980491133,-75.5739036620227,6.16493388270367,-75.5745427788872
4575-3139,4575,3139,6.16734980491133,-75.5739036620227,6.16744135392704,-75.5724322725961
4576-3137,4576,3137,6.17299716034492,-75.5773434855907,6.17041486888031,-75.5756215298245
4576-3069,4576,3069,6.17299716034492,-75.5773434855907,6.16981460588908,-75.5787362425625
4576-4577,4576,4577,6.17299716034492,-75.5773434855907,6.17502960992092,-75.5778367738107
4577-4576,4577,4576,6.17502960992092,-75.5778367738107,6.17299716034492,-75.5773434855907
4577-4347,4577,4347,6.17502960992092,-75.5778367738107,6.17631648206471,-75.580149816468
4577-4364,4577,4364,6.17502960992092,-75.5778367738107,6.17521761927881,-75.5746742190163
4577-391,4577,391,6.17502960992092,-75.5778367738107,6.17090027139758,-75.5781012631884
4578-2066,4578,2066,6.16493388270367,-75.5745427788872,6.16307354498159,-75.571657592861
4578-3148,4578,3148,6.16493388270367,-75.5745427788872,6.16592578613121,-75.5774451213084
4578-4575,4578,4575,6.16493388270367,-75.5745427788872,6.16734980491133,-75.5739036620227
4579-392,4579,392,6.15394724923333,-75.5861873286201,6.15259306297732,-75.5850136034744
4579-6293,4579,6293,6.15394724923333,-75.5861873286201,6.15618903219967,-75.5836733205463
4579-6302,4579,6302,6.15394724923333,-75.5861873286201,6.15295325622417,-75.5845357689238
4580-6304,4580,6304,6.15786596769443,-75.5816457800926,6.1604326781697,-75.5842082304371
4580-3074,4580,3074,6.15786596769443,-75.5816457800926,6.15973855905285,-75.5818647062748
4580-4379,4580,4379,6.15786596769443,-75.5816457800926,6.1581559384698,-75.580828987817
4580-6226,4580,6226,6.15786596769443,-75.5816457800926,6.15661152872536,-75.582797827857
4580-6294,4580,6294,6.15786596769443,-75.5816457800926,6.16009191113586,-75.5848347486788
4581-6678,4581,6678,6.16307221054702,-75.5936682091757,6.16482337548921,-75.5921603032947
4581-5490,4581,5490,6.16307221054702,-75.5936682091757,6.16137438389079,-75.5910220827094
4581-4582,4581,4582,6.16307221054702,-75.5936682091757,6.16475768716221,-75.5949779739239
4581-398,4581,398,6.16307221054702,-75.5936682091757,6.1615680578947,-75.5918020341264
4581-5485,4581,5485,6.16307221054702,-75.5936682091757,6.16050818231222,-75.5951779479554
4582-4646,4582,4646,6.16475768716221,-75.5949779739239,6.16628068008708,-75.5929310719109
